transaction_id,customer_id,timestamp,transaction_type,amount_idr,payment_method,channel,device_id,location_city,is_fraud_label
TXN0004550,CUST10737,2026-06-03 10:33:00,topup,38548,credit_card,Web_Portal,DEV30104525,Yogyakarta,0
TXN0003544,CUST10583,2026-06-03 10:42:00,topup,37198,virtual_account,MyApp,DEV33611134,Balikpapan,0
TXN0003613,CUST10593,2026-06-03 10:46:00,topup,5676,credit_card,MyApp,DEVf52eaf63,Yogyakarta,0
TXN0003552,CUST10584,2026-06-03 10:57:00,topup,40760,e-wallet_ovo,Partner_Bank,DEV42a1279b,Yogyakarta,0
TXN0004399,CUST10712,2026-06-03 11:11:00,topup,38058,e-wallet_dana,Partner_Bank,DEV33c43cd1,Pekanbaru,0
TXN0005639,CUST10909,2026-06-03 11:28:00,topup,34299,e-wallet_ovo,Web_Portal,DEVde823285,Palembang,0
TXN0001425,CUST10243,2026-06-03 11:33:00,topup,9269,bank_transfer,Partner_Bank,DEVd145bd7f,Denpasar,0
TXN0001774,CUST10305,2026-06-03 11:34:00,topup,13191,virtual_account,MyApp,DEVcfbba84a,Palembang,0
TXN0002666,CUST10444,2026-06-03 11:38:00,topup,9446,e-wallet_ovo,Retail_Outlet,DEV73b0e73d,Surabaya,0
TXN0000288,CUST10048,2026-06-03 12:08:00,topup,19184,bank_transfer,Retail_Outlet,DEVae423568,Balikpapan,0
TXN0002853,CUST10476,2026-06-03 12:23:00,topup,26735,credit_card,Retail_Outlet,DEVa27a2bda,Bandung,0
TXN0000924,CUST10151,2026-06-03 12:24:00,topup,5000,e-wallet_dana,Retail_Outlet,DEV1aa67474,Malang,0
TXN0001448,CUST10246,2026-06-03 12:24:00,topup,34019,virtual_account,Web_Portal,DEV2caf3d2f,Bandung,0
TXN0005787,CUST10932,2026-06-03 12:28:00,topup,5000,e-wallet_ovo,Partner_Bank,DEVb4f7af31,Semarang,0
TXN0002980,CUST10495,2026-06-03 12:29:00,topup,31424,e-wallet_gopay,USSD,DEV9794b389,Surabaya,0
TXN0001486,CUST10252,2026-06-03 12:35:00,topup,12910,bank_transfer,Web_Portal,DEV4b8fb475,Balikpapan,0
TXN0001518,CUST10259,2026-06-03 13:08:00,topup,16914,e-wallet_dana,Partner_Bank,DEVb2b3bb39,Balikpapan,0
TXN0000524,CUST10086,2026-06-03 13:10:00,topup,5000,virtual_account,Web_Portal,DEV1e494952,Pekanbaru,0
TXN0004177,CUST10679,2026-06-03 13:13:00,topup,34454,e-wallet_ovo,USSD,DEV060615bf,Yogyakarta,0
TXN0000624,CUST10103,2026-06-03 13:41:00,topup,26389,e-wallet_gopay,USSD,DEVba5c865d,Makassar,0
TXN0005955,CUST10956,2026-06-03 13:45:00,topup,5889,credit_card,MyApp,DEVc362f40b,Yogyakarta,0
TXN0000408,CUST10068,2026-06-03 13:57:00,topup,22281,bank_transfer,Partner_Bank,DEV18f1a1e4,Semarang,0
TXN0004028,CUST10655,2026-06-03 14:00:00,topup,33962,bank_transfer,MyApp,DEV03539b9a,Semarang,0
TXN0006900,CUST11114,2026-06-03 14:04:00,topup,14607,credit_card,Web_Portal,DEV8151ef6c,Balikpapan,0
TXN0002841,CUST10473,2026-06-03 14:10:00,topup,25249,retail_counter,MyApp,DEV248607c2,Bandung,0
TXN0004624,CUST10751,2026-06-03 14:13:00,topup,31531,bank_transfer,Web_Portal,DEVd7a29c6c,Bandung,0
TXN0001237,CUST10203,2026-06-03 14:39:00,topup,26135,credit_card,USSD,DEV3e628981,Makassar,0
TXN0002144,CUST10361,2026-06-03 14:40:00,topup,34942,credit_card,Partner_Bank,DEV179d9ae3,Palembang,0
TXN0007140,CUST11155,2026-06-03 14:40:00,topup,12649,e-wallet_gopay,Retail_Outlet,DEVe3fe266b,Yogyakarta,0
TXN0001595,CUST10275,2026-06-03 14:44:00,topup,10041,e-wallet_dana,USSD,DEV15661feb,Palembang,0
TXN0005138,CUST10833,2026-06-03 15:21:00,topup,6479,e-wallet_gopay,USSD,DEV6553b96b,Semarang,0
TXN0006672,CUST11076,2026-06-03 15:32:00,topup,36412,virtual_account,Retail_Outlet,DEVd980a784,Pekanbaru,0
TXN0002018,CUST10339,2026-06-03 16:09:00,topup,20424,credit_card,Partner_Bank,DEV302f420e,Pekanbaru,0
TXN0006720,CUST11084,2026-06-03 16:12:00,topup,7562,e-wallet_ovo,USSD,DEV4af83592,Malang,0
TXN0004108,CUST10668,2026-06-03 16:34:00,topup,11117,e-wallet_gopay,Retail_Outlet,DEVedd24200,Denpasar,0
TXN0005029,CUST10816,2026-06-03 17:02:00,topup,53613,virtual_account,Partner_Bank,DEV5ed560c3,Denpasar,0
TXN0004995,CUST10810,2026-06-03 17:06:00,topup,25433,bank_transfer,Web_Portal,DEV2f81d4b2,Malang,0
TXN0003025,CUST10501,2026-06-03 17:12:00,topup,39788,virtual_account,USSD,DEVd49cc547,Malang,0
TXN0005346,CUST10861,2026-06-03 17:33:00,topup,5283,credit_card,Web_Portal,DEV68127855,Semarang,0
TXN0003152,CUST10521,2026-06-03 17:39:00,topup,8011,e-wallet_dana,Retail_Outlet,DEV0a3e4918,Balikpapan,0
TXN0004618,CUST10750,2026-06-03 17:47:00,topup,5000,credit_card,Partner_Bank,DEV16acb78e,Surabaya,0
TXN0000970,CUST10158,2026-06-03 17:54:00,topup,5000,e-wallet_ovo,MyApp,DEV25e42403,Malang,0
TXN0001261,CUST10209,2026-06-03 18:19:00,topup,59882,e-wallet_gopay,MyApp,DEVb7c12a4c,Palembang,0
TXN0005555,CUST10892,2026-06-03 18:29:00,topup,49040,credit_card,Partner_Bank,DEVe6bd4bbc,Yogyakarta,0
TXN0000432,CUST10071,2026-06-03 18:34:00,topup,33953,e-wallet_ovo,Partner_Bank,DEV6b2d9ccc,Palembang,0
TXN0001224,CUST10202,2026-06-03 18:47:00,topup,15460,e-wallet_dana,USSD,DEVe54ca6ca,Makassar,0
TXN0005191,CUST10839,2026-06-03 18:49:00,topup,12139,e-wallet_dana,MyApp,DEV160a56e1,Jakarta,0
TXN0000623,CUST10103,2026-06-03 18:50:00,topup,34855,retail_counter,Partner_Bank,DEVa33b3dfd,Makassar,0
TXN0001832,CUST10314,2026-06-03 18:53:00,topup,8463,retail_counter,USSD,DEVef7cef26,Pekanbaru,0
TXN0006735,CUST11085,2026-06-03 18:56:00,topup,18215,e-wallet_gopay,Web_Portal,DEV666ef491,Bandung,0
TXN0002627,CUST10438,2026-06-03 19:26:00,topup,26453,credit_card,Web_Portal,DEVcc2b2f49,Bandung,0
TXN0003187,CUST10525,2026-06-03 19:58:00,topup,34294,e-wallet_dana,MyApp,DEV659e2deb,Surabaya,0
TXN0004300,CUST10696,2026-06-03 20:05:00,topup,32938,e-wallet_dana,MyApp,DEVb58674b5,Surabaya,0
TXN0006381,CUST11023,2026-06-03 20:13:00,topup,38640,e-wallet_dana,USSD,DEV9564a7bd,Medan,0
TXN0006209,CUST10998,2026-06-03 20:22:00,topup,26732,e-wallet_ovo,Web_Portal,DEVf605070b,Makassar,0
TXN0003503,CUST10575,2026-06-03 20:37:00,topup,35914,e-wallet_ovo,Web_Portal,DEV083a1c27,Surabaya,0
TXN0006963,CUST11124,2026-06-03 20:43:00,topup,5000,retail_counter,Retail_Outlet,DEV00ef3377,Denpasar,0
TXN0007274,CUST11176,2026-06-03 20:45:00,topup,50321,e-wallet_dana,Retail_Outlet,DEVe2e6e895,Makassar,0
TXN0003842,CUST10629,2026-06-03 21:05:00,topup,5000,virtual_account,Retail_Outlet,DEV7e45fee4,Bandung,0
TXN0006798,CUST11096,2026-06-03 21:12:00,topup,38204,e-wallet_ovo,USSD,DEV944af6a6,Denpasar,0
TXN0004355,CUST10707,2026-06-03 21:18:00,topup,53892,retail_counter,Web_Portal,DEV79dd7b95,Malang,0
TXN0005267,CUST10849,2026-06-03 21:30:00,topup,21915,e-wallet_dana,Retail_Outlet,DEVc0bf3b37,Palembang,0
TXN0005583,CUST10898,2026-06-03 21:38:00,topup,58939,virtual_account,USSD,DEV3c304193,Pekanbaru,0
TXN0007315,CUST11183,2026-06-03 21:42:00,topup,27391,e-wallet_dana,USSD,DEVd5828d59,Denpasar,0
TXN0006721,CUST11084,2026-06-03 21:44:00,topup,11902,virtual_account,Retail_Outlet,DEV9ad0afdc,Malang,0
TXN0003992,CUST10650,2026-06-03 21:49:00,topup,8139,retail_counter,Partner_Bank,DEV2da6b974,Balikpapan,0
TXN0004560,CUST10739,2026-06-03 21:52:00,topup,23285,credit_card,Retail_Outlet,DEVc3659e51,Semarang,0
TXN0004765,CUST10773,2026-06-03 22:20:00,topup,46113,credit_card,Partner_Bank,DEVc5a0b7c3,Palembang,0
TXN0002222,CUST10373,2026-06-03 22:25:00,topup,40319,e-wallet_dana,Retail_Outlet,DEVd8a5aa52,Medan,0
TXN0005960,CUST10957,2026-06-03 22:57:00,topup,25229,e-wallet_gopay,MyApp,DEVe2c350af,Bandung,0
TXN0005840,CUST10938,2026-06-04 06:03:00,topup,27941,virtual_account,Retail_Outlet,DEVc4bbf711,Yogyakarta,0
TXN0002278,CUST10384,2026-06-04 06:09:00,topup,34032,e-wallet_ovo,USSD,DEVba991da0,Jakarta,0
TXN0003713,CUST10611,2026-06-04 06:21:00,topup,50410,e-wallet_gopay,Web_Portal,DEVf5d68c8f,Pekanbaru,0
TXN0007174,CUST11160,2026-06-04 06:22:00,topup,25403,e-wallet_ovo,Web_Portal,DEVe53b7727,Palembang,0
TXN0003288,CUST10543,2026-06-04 06:39:00,topup,5000,bank_transfer,Retail_Outlet,DEVc7101f3d,Pekanbaru,0
TXN0002395,CUST10400,2026-06-04 07:03:00,topup,5000,e-wallet_gopay,Partner_Bank,DEV73bb84e5,Semarang,0
TXN0002766,CUST10462,2026-06-04 07:08:00,topup,17825,bank_transfer,Retail_Outlet,DEV61d15db2,Yogyakarta,0
TXN0002707,CUST10451,2026-06-04 07:12:00,topup,7227,e-wallet_gopay,Partner_Bank,DEV302b0401,Denpasar,0
TXN0000242,CUST10041,2026-06-04 07:20:00,topup,15385,bank_transfer,Web_Portal,DEV83666636,Balikpapan,0
TXN0000985,CUST10162,2026-06-04 07:23:00,topup,47897,bank_transfer,Partner_Bank,DEV5987038a,Jakarta,0
TXN0004471,CUST10724,2026-06-04 07:25:00,topup,5000,e-wallet_ovo,Retail_Outlet,DEV29cd4d5c,Semarang,0
TXN0004539,CUST10735,2026-06-04 07:26:00,topup,5000,virtual_account,USSD,DEV8453d803,Bandung,0
TXN0003681,CUST10605,2026-06-04 07:58:00,topup,43780,credit_card,Web_Portal,DEV1ab88733,Medan,0
TXN0005028,CUST10816,2026-06-04 08:04:00,topup,46029,credit_card,Retail_Outlet,DEV5bad4331,Denpasar,0
TXN0001209,CUST10199,2026-06-04 08:11:00,topup,19272,e-wallet_ovo,Retail_Outlet,DEV076c108d,Balikpapan,0
TXN0004231,CUST10686,2026-06-04 08:14:00,topup,28496,e-wallet_gopay,MyApp,DEV95be6c8a,Balikpapan,0
TXN0001696,CUST10290,2026-06-04 08:14:00,topup,8006,e-wallet_gopay,MyApp,DEV6c914882,Malang,0
TXN0006101,CUST10980,2026-06-04 08:22:00,topup,5000,virtual_account,USSD,DEVaac782ac,Makassar,0
TXN0004621,CUST10750,2026-06-04 08:53:00,topup,5000,bank_transfer,Partner_Bank,DEV7e99a2c2,Surabaya,0
TXN0007183,CUST11161,2026-06-04 08:56:00,topup,24286,bank_transfer,Partner_Bank,DEV558c7208,Surabaya,0
TXN0006281,CUST11008,2026-06-04 09:09:00,topup,13498,credit_card,Retail_Outlet,DEV40328c40,Surabaya,0
TXN0001309,CUST10218,2026-06-04 09:22:00,topup,45067,retail_counter,Web_Portal,DEV4dd7962b,Medan,0
TXN0003731,CUST10613,2026-06-04 09:53:00,topup,18052,e-wallet_gopay,Partner_Bank,DEV70c0a4f6,Makassar,0
TXN0004808,CUST10780,2026-06-04 10:42:00,topup,5000,e-wallet_ovo,Web_Portal,DEVae5ec1fc,Surabaya,0
TXN0001582,CUST10273,2026-06-04 10:48:00,topup,17627,retail_counter,Retail_Outlet,DEV4ba99d78,Palembang,0
TXN0002183,CUST10367,2026-06-04 11:27:00,topup,17019,bank_transfer,Web_Portal,DEV2a65bae3,Balikpapan,0
TXN0007395,CUST11194,2026-06-04 11:44:00,topup,36872,e-wallet_ovo,MyApp,DEVae269692,Denpasar,0
TXN0006498,CUST11045,2026-06-04 11:46:00,topup,35113,credit_card,MyApp,DEVec2c1148,Malang,0
TXN0000364,CUST10060,2026-06-04 12:04:00,topup,16607,e-wallet_gopay,USSD,DEVe2d903c8,Denpasar,0
TXN0006020,CUST10967,2026-06-04 12:04:00,topup,43049,virtual_account,Partner_Bank,DEV4a298783,Bandung,0
TXN0003826,CUST10627,2026-06-04 12:20:00,topup,42057,credit_card,Partner_Bank,DEV7c9428af,Makassar,0
TXN0005822,CUST10936,2026-06-04 12:29:00,topup,8679,bank_transfer,MyApp,DEV63fe0717,Semarang,0
TXN0000876,CUST10144,2026-06-04 12:35:00,topup,16627,e-wallet_dana,USSD,DEVa50784cb,Palembang,0
TXN0005848,CUST10939,2026-06-04 12:55:00,topup,24304,e-wallet_ovo,Partner_Bank,DEV1899598d,Semarang,0
TXN0004763,CUST10773,2026-06-04 13:50:00,topup,5000,credit_card,Web_Portal,DEV5fc97e64,Palembang,0
TXN0005946,CUST10954,2026-06-04 13:57:00,topup,23986,bank_transfer,Retail_Outlet,DEV069d887f,Yogyakarta,0
TXN0004766,CUST10773,2026-06-04 14:16:00,topup,8541,e-wallet_dana,MyApp,DEVd079fe4e,Palembang,0
TXN0001477,CUST10251,2026-06-04 14:39:00,topup,24404,retail_counter,Web_Portal,DEV6f94da50,Makassar,0
TXN0004299,CUST10696,2026-06-04 14:59:00,topup,12929,virtual_account,USSD,DEVb197603c,Surabaya,0
TXN0005755,CUST10927,2026-06-04 15:08:00,topup,8771,bank_transfer,USSD,DEVc2b8efc0,Medan,0
TXN0006990,CUST11127,2026-06-04 15:24:00,topup,45140,e-wallet_ovo,Web_Portal,DEV6ef68419,Makassar,0
TXN0000859,CUST10142,2026-06-04 15:35:00,topup,30736,credit_card,Retail_Outlet,DEV1f44aa88,Semarang,0
TXN0006547,CUST11054,2026-06-04 15:48:00,topup,5000,e-wallet_dana,Web_Portal,DEVd2bfbcf2,Medan,0
TXN0002527,CUST10421,2026-06-04 15:56:00,topup,18994,e-wallet_ovo,USSD,DEV6522e8b9,Medan,0
TXN0000642,CUST10106,2026-06-04 15:59:00,topup,37296,credit_card,Partner_Bank,DEV8a0ea57a,Malang,0
TXN0003356,CUST10553,2026-06-04 16:25:00,topup,43680,e-wallet_dana,MyApp,DEV0cb68029,Malang,0
TXN0001378,CUST10235,2026-06-04 16:31:00,topup,26430,e-wallet_dana,Partner_Bank,DEV1b332e43,Denpasar,0
TXN0001966,CUST10333,2026-06-04 16:36:00,topup,23678,e-wallet_ovo,Web_Portal,DEV41526bff,Bandung,0
TXN0001295,CUST10214,2026-06-04 16:40:00,topup,38479,e-wallet_gopay,Partner_Bank,DEV86c2ad8f,Yogyakarta,0
TXN0006193,CUST10995,2026-06-04 16:47:00,topup,9778,virtual_account,Retail_Outlet,DEVe2abe6e3,Balikpapan,0
TXN0007129,CUST11154,2026-06-04 16:50:00,topup,43827,e-wallet_gopay,Web_Portal,DEVaab76dd1,Balikpapan,0
TXN0000747,CUST10125,2026-06-04 16:56:00,topup,32236,e-wallet_dana,Retail_Outlet,DEV2fe938e4,Makassar,0
TXN0001063,CUST10174,2026-06-04 17:02:00,topup,28546,bank_transfer,Web_Portal,DEVf4672866,Jakarta,0
TXN0006773,CUST11091,2026-06-04 17:09:00,topup,10156,virtual_account,Retail_Outlet,DEV1ac62a63,Pekanbaru,0
TXN0000331,CUST10054,2026-06-04 17:36:00,topup,25964,retail_counter,MyApp,DEV0261c87a,Pekanbaru,0
TXN0003325,CUST10549,2026-06-04 17:47:00,topup,29594,e-wallet_gopay,USSD,DEV32a807cc,Yogyakarta,0
TXN0005759,CUST10927,2026-06-04 17:50:00,topup,5000,retail_counter,USSD,DEVe8048c91,Medan,0
TXN0007558,CUST10061,2026-06-04 18:00:00,promo_bundle_redeem,0,promo_credit,MyApp,DEVb0f1d209,Surabaya,1
TXN0005153,CUST10835,2026-06-04 18:10:00,topup,62895,e-wallet_ovo,MyApp,DEVa684b83b,Bandung,0
TXN0001887,CUST10322,2026-06-04 18:36:00,topup,7192,e-wallet_dana,Web_Portal,DEV0cbe938d,Makassar,0
TXN0006681,CUST11076,2026-06-04 18:50:00,topup,43028,e-wallet_dana,Retail_Outlet,DEV80ef2ccf,Pekanbaru,0
TXN0003435,CUST10567,2026-06-04 18:52:00,topup,40830,retail_counter,USSD,DEVb3133c8e,Denpasar,0
TXN0006360,CUST11020,2026-06-04 18:56:00,topup,63435,virtual_account,Retail_Outlet,DEV6b6348f4,Malang,0
TXN0001783,CUST10305,2026-06-04 19:19:00,topup,30657,virtual_account,MyApp,DEV94047909,Palembang,0
TXN0006054,CUST10972,2026-06-04 19:41:00,topup,26072,e-wallet_ovo,MyApp,DEVeaab0629,Yogyakarta,0
TXN0004639,CUST10754,2026-06-04 19:55:00,topup,16696,retail_counter,USSD,DEV3d15d3ee,Semarang,0
TXN0002408,CUST10402,2026-06-04 19:55:00,topup,35094,e-wallet_dana,Retail_Outlet,DEV4b658517,Bandung,0
TXN0004478,CUST10724,2026-06-04 20:04:00,topup,18162,e-wallet_gopay,Partner_Bank,DEV0c994ec1,Semarang,0
TXN0004799,CUST10778,2026-06-04 20:24:00,topup,27169,e-wallet_gopay,Retail_Outlet,DEV16d4fdff,Pekanbaru,0
TXN0001744,CUST10298,2026-06-04 20:31:00,topup,5922,credit_card,Retail_Outlet,DEVa8cf2936,Semarang,0
TXN0005912,CUST10947,2026-06-04 20:35:00,topup,9632,e-wallet_gopay,Web_Portal,DEV89131a4a,Balikpapan,0
TXN0005364,CUST10864,2026-06-04 20:39:00,topup,39503,e-wallet_ovo,Partner_Bank,DEV8861972e,Bandung,0
TXN0004032,CUST10656,2026-06-04 20:58:00,topup,43119,e-wallet_ovo,Partner_Bank,DEV0ea66dbf,Jakarta,0
TXN0002206,CUST10371,2026-06-04 21:04:00,topup,5960,virtual_account,Partner_Bank,DEV2e740569,Medan,0
TXN0003610,CUST10593,2026-06-04 21:15:00,topup,5000,virtual_account,Retail_Outlet,DEV01572a56,Yogyakarta,0
TXN0003294,CUST10544,2026-06-04 21:17:00,topup,25588,retail_counter,Web_Portal,DEV24ce1460,Balikpapan,0
TXN0004588,CUST10744,2026-06-04 21:28:00,topup,27344,e-wallet_dana,Retail_Outlet,DEVb8b758b8,Yogyakarta,0
TXN0001734,CUST10297,2026-06-04 21:38:00,topup,19733,e-wallet_gopay,Web_Portal,DEVa93c9413,Bandung,0
TXN0003198,CUST10527,2026-06-04 21:41:00,topup,23450,e-wallet_ovo,Retail_Outlet,DEV362465c1,Surabaya,0
TXN0003786,CUST10620,2026-06-04 21:45:00,topup,5000,credit_card,USSD,DEV1e32e3e1,Surabaya,0
TXN0000291,CUST10048,2026-06-04 21:48:00,topup,13804,e-wallet_dana,Web_Portal,DEV57b936b0,Balikpapan,0
TXN0005835,CUST10938,2026-06-04 21:48:00,topup,20340,bank_transfer,Partner_Bank,DEVab1f5666,Yogyakarta,0
TXN0004900,CUST10796,2026-06-04 21:57:00,topup,64789,bank_transfer,Web_Portal,DEVbab3d9a3,Semarang,0
TXN0002207,CUST10371,2026-06-04 22:09:00,topup,38354,e-wallet_ovo,USSD,DEV4c4b52aa,Medan,0
TXN0005405,CUST10870,2026-06-04 22:30:00,topup,52062,e-wallet_ovo,Web_Portal,DEV0f5449d1,Jakarta,0
TXN0004590,CUST10745,2026-06-04 22:34:00,topup,18297,e-wallet_ovo,USSD,DEVab09ec62,Bandung,0
TXN0000774,CUST10129,2026-06-04 22:42:00,topup,13866,e-wallet_dana,Partner_Bank,DEVfab8328f,Bandung,0
TXN0006626,CUST11068,2026-06-04 22:55:00,topup,27558,e-wallet_gopay,Partner_Bank,DEVda8f55c4,Bandung,0
TXN0001485,CUST10252,2026-06-04 22:57:00,topup,24858,e-wallet_gopay,Partner_Bank,DEVc2a59d7b,Balikpapan,0
TXN0002073,CUST10350,2026-06-04 22:57:00,topup,29030,e-wallet_gopay,Web_Portal,DEVcc8a6796,Yogyakarta,0
TXN0006315,CUST11014,2026-06-05 06:05:00,topup,40721,virtual_account,Web_Portal,DEV8ab171e0,Makassar,0
TXN0006641,CUST11070,2026-06-05 06:06:00,topup,13123,bank_transfer,Web_Portal,DEV5111044c,Jakarta,0
TXN0003453,CUST10569,2026-06-05 06:09:00,topup,7785,virtual_account,Partner_Bank,DEVdf8b4008,Pekanbaru,0
TXN0001389,CUST10237,2026-06-05 06:14:00,topup,26507,e-wallet_ovo,MyApp,DEVcff14c0e,Pekanbaru,0
TXN0002587,CUST10431,2026-06-05 06:49:00,topup,23535,e-wallet_gopay,Retail_Outlet,DEV154ebf91,Medan,0
TXN0006387,CUST11024,2026-06-05 06:50:00,topup,6285,bank_transfer,MyApp,DEVa1d60cf1,Palembang,0
TXN0000599,CUST10099,2026-06-05 07:26:00,topup,11461,bank_transfer,MyApp,DEV4603c9ee,Balikpapan,0
TXN0000797,CUST10132,2026-06-05 07:50:00,topup,39087,bank_transfer,Retail_Outlet,DEV1a9b0d42,Palembang,0
TXN0004856,CUST10789,2026-06-05 08:11:00,topup,20481,e-wallet_dana,USSD,DEV40349202,Denpasar,0
TXN0000834,CUST10138,2026-06-05 08:28:00,topup,5000,e-wallet_gopay,Retail_Outlet,DEV73e88db6,Yogyakarta,0
TXN0003130,CUST10518,2026-06-05 08:40:00,topup,39784,bank_transfer,USSD,DEV7bdac670,Balikpapan,0
TXN0000424,CUST10070,2026-06-05 08:41:00,topup,11585,e-wallet_gopay,Retail_Outlet,DEV011c4544,Surabaya,0
TXN0000765,CUST10128,2026-06-05 08:45:00,topup,31663,virtual_account,Web_Portal,DEV29d0c613,Bandung,0
TXN0000592,CUST10098,2026-06-05 09:02:00,topup,34522,e-wallet_ovo,MyApp,DEV3b53f64b,Malang,0
TXN0005234,CUST10845,2026-06-05 09:10:00,topup,32009,bank_transfer,Retail_Outlet,DEV805aadb5,Semarang,0
TXN0002349,CUST10393,2026-06-05 09:25:00,topup,8939,retail_counter,Partner_Bank,DEVeb821435,Malang,0
TXN0006566,CUST11057,2026-06-05 09:31:00,topup,5000,e-wallet_gopay,Partner_Bank,DEV7ab417d6,Yogyakarta,0
TXN0006267,CUST11007,2026-06-05 09:31:00,topup,5000,virtual_account,Partner_Bank,DEVc524a1be,Surabaya,0
TXN0001990,CUST10337,2026-06-05 10:07:00,topup,32574,e-wallet_dana,Partner_Bank,DEV6d7fd4e2,Yogyakarta,0
TXN0000168,CUST10027,2026-06-05 10:07:00,topup,16941,e-wallet_dana,Retail_Outlet,DEV61a66444,Jakarta,0
TXN0006971,CUST11125,2026-06-05 10:13:00,topup,19346,e-wallet_gopay,Web_Portal,DEV6ecf4ff1,Bandung,0
TXN0004212,CUST10683,2026-06-05 10:19:00,topup,46096,e-wallet_gopay,USSD,DEVca4e5cc5,Palembang,0
TXN0003812,CUST10625,2026-06-05 10:41:00,topup,31229,virtual_account,USSD,DEV741a5b09,Denpasar,0
TXN0002299,CUST10386,2026-06-05 10:52:00,topup,60634,virtual_account,MyApp,DEV062667fc,Malang,0
TXN0007634,CUST10770,2026-06-05 11:00:00,promo_bundle_redeem,0,promo_credit,MyApp,DEVb7696e0e,Makassar,1
TXN0001065,CUST10174,2026-06-05 11:24:00,topup,5000,retail_counter,Web_Portal,DEVdde4f5c1,Jakarta,0
TXN0007285,CUST11177,2026-06-05 11:37:00,topup,21269,retail_counter,USSD,DEVfa709240,Yogyakarta,0
TXN0003400,CUST10562,2026-06-05 11:54:00,topup,71367,e-wallet_dana,USSD,DEVdb19de67,Jakarta,0
TXN0003086,CUST10511,2026-06-05 12:17:00,topup,26720,bank_transfer,USSD,DEVee6c69f7,Semarang,0
TXN0004406,CUST10713,2026-06-05 12:34:00,topup,20920,e-wallet_dana,Retail_Outlet,DEV2911268f,Medan,0
TXN0002456,CUST10409,2026-06-05 12:44:00,topup,5098,bank_transfer,MyApp,DEV7464d6f2,Surabaya,0
TXN0004756,CUST10772,2026-06-05 12:51:00,topup,55621,e-wallet_gopay,USSD,DEV53ad132c,Surabaya,0
TXN0002989,CUST10496,2026-06-05 13:07:00,topup,42905,retail_counter,Web_Portal,DEVdf96048a,Surabaya,0
TXN0004578,CUST10742,2026-06-05 13:16:00,topup,48914,credit_card,USSD,DEV2ab05af8,Surabaya,0
TXN0000249,CUST10042,2026-06-05 13:20:00,topup,27017,e-wallet_dana,MyApp,DEVe53e5f4c,Yogyakarta,0
TXN0002581,CUST10430,2026-06-05 14:12:00,topup,5427,bank_transfer,Web_Portal,DEVf37599aa,Denpasar,0
TXN0001841,CUST10316,2026-06-05 14:25:00,topup,12959,bank_transfer,USSD,DEV5e24296e,Pekanbaru,0
TXN0002903,CUST10484,2026-06-05 14:33:00,topup,5000,e-wallet_gopay,Partner_Bank,DEV6bca4f86,Surabaya,0
TXN0000360,CUST10059,2026-06-05 14:40:00,topup,23804,e-wallet_gopay,MyApp,DEV57bcad3a,Semarang,0
TXN0001577,CUST10272,2026-06-05 14:43:00,topup,11099,e-wallet_ovo,USSD,DEV06617f95,Semarang,0
TXN0001627,CUST10280,2026-06-05 14:50:00,topup,18386,retail_counter,Retail_Outlet,DEV49a5fd0d,Palembang,0
TXN0007063,CUST11142,2026-06-05 14:56:00,topup,17481,retail_counter,Web_Portal,DEV0b39c366,Denpasar,0
TXN0000667,CUST10112,2026-06-05 15:09:00,topup,19423,e-wallet_gopay,Web_Portal,DEV93e0f235,Semarang,0
TXN0000051,CUST10006,2026-06-05 15:18:00,topup,5669,credit_card,Web_Portal,DEV183fea70,Makassar,0
TXN0007170,CUST11159,2026-06-05 15:29:00,topup,7044,e-wallet_gopay,Web_Portal,DEVf16231e0,Semarang,0
TXN0002962,CUST10493,2026-06-05 15:41:00,topup,5000,bank_transfer,Web_Portal,DEV6b0ffa79,Bandung,0
TXN0001089,CUST10177,2026-06-05 15:42:00,topup,46827,bank_transfer,USSD,DEVe552d0a8,Denpasar,0
TXN0003419,CUST10565,2026-06-05 15:49:00,topup,28587,e-wallet_gopay,Partner_Bank,DEV79eae461,Bandung,0
TXN0001233,CUST10203,2026-06-05 16:00:00,topup,24266,e-wallet_dana,Web_Portal,DEVb6da99cd,Makassar,0
TXN0004492,CUST10727,2026-06-05 16:20:00,topup,29814,credit_card,MyApp,DEV5c42adcf,Pekanbaru,0
TXN0005193,CUST10839,2026-06-05 16:39:00,topup,52751,e-wallet_ovo,Partner_Bank,DEV8eb4b40e,Jakarta,0
TXN0007222,CUST11167,2026-06-05 16:53:00,topup,32139,bank_transfer,Retail_Outlet,DEVd783b9d0,Balikpapan,0
TXN0002618,CUST10437,2026-06-05 17:22:00,topup,45105,retail_counter,Retail_Outlet,DEVb4c0fd18,Jakarta,0
TXN0003938,CUST10642,2026-06-05 17:46:00,topup,5000,credit_card,Partner_Bank,DEV4f842010,Semarang,0
TXN0004425,CUST10717,2026-06-05 17:48:00,topup,7065,retail_counter,Web_Portal,DEVdee7dad7,Makassar,0
TXN0004201,CUST10682,2026-06-05 17:56:00,topup,5000,virtual_account,Retail_Outlet,DEV9d96bf5e,Palembang,0
TXN0001450,CUST10247,2026-06-05 18:36:00,topup,5000,e-wallet_ovo,USSD,DEV9caf4bfe,Bandung,0
TXN0001547,CUST10265,2026-06-05 19:08:00,topup,34638,e-wallet_ovo,Web_Portal,DEV25e050f6,Malang,0
